Time (sec),RPM,Air Temp (C),Coolant Temp (C),TPS (%),MAP (kPa),Battery Volt (V),Fuel Open Time (ms),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8,OIL PRES,OIL TEMP (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,System Temperature (C),Measured Lambda #1,
323.844,6370,39.0,86.0,8.4,69.43,13.80,3.26,100.0,100.0,100.0,26.1,0,0,0,0,0,0,0,0,56.49,77.0,1,1,1,0,0,0,0,0,0,0,33,0.78,
323.894,6262,39.0,86.0,8.4,69.36,13.80,3.22,100.0,100.0,100.0,25.8,0,0,0,0,0,0,0,0,52.96,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
323.944,6495,39.0,86.0,8.6,68.19,13.80,3.16,100.0,100.0,100.0,26.4,0,0,0,0,0,0,0,0,55.40,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
323.994,6716,39.0,86.0,14.6,71.15,13.80,3.32,100.0,100.0,100.0,27.3,0,0,0,0,0,0,0,0,57.04,77.0,1,1,1,0,0,0,0,0,0,0,33,0.71,
324.045,6596,39.0,86.0,14.1,75.36,13.80,3.45,100.0,100.0,100.0,27.2,0,0,0,0,0,0,0,0,57.39,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
324.094,6258,39.0,86.0,8.2,73.64,13.80,3.40,100.0,100.0,100.0,25.8,0,0,0,0,0,0,0,0,54.35,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
324.144,6401,39.0,86.0,5.7,68.46,13.80,3.21,100.0,100.0,100.0,26.3,0,0,0,0,0,0,0,0,55.05,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
324.194,6604,39.0,86.0,7.2,64.05,13.80,3.24,100.0,100.0,100.0,27.0,0,0,0,0,0,0,0,0,58.16,77.0,1,1,1,0,0,0,0,0,0,0,33,0.77,
324.244,6648,39.0,86.0,6.3,62.19,13.80,3.31,100.0,100.0,100.0,27.1,0,0,0,0,0,0,0,0,56.45,77.0,1,1,1,0,0,0,0,0,0,0,33,0.77,
324.294,6218,39.0,86.0,3.3,59.23,13.80,3.21,100.0,100.0,100.0,25.9,0,0,0,0,0,0,0,0,54.13,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
324.345,6006,39.0,86.0,3.1,57.09,13.80,3.06,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,52.31,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
324.394,6019,39.0,86.0,2.9,56.95,13.80,3.03,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,50.40,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
324.444,6359,39.0,86.0,2.9,54.05,13.80,3.10,100.0,100.0,100.0,26.1,0,0,0,0,0,0,0,0,54.50,77.0,1,1,1,0,0,0,0,0,0,0,33,0.79,
324.494,6104,39.0,86.0,3.0,53.57,13.80,2.97,100.0,100.0,100.0,25.2,0,0,0,0,0,0,0,0,52.46,77.0,1,1,1,0,0,0,0,0,0,0,33,0.79,
324.544,5764,39.0,86.0,2.9,54.33,13.80,2.80,100.0,100.0,100.0,22.9,0,0,0,0,0,0,0,0,49.13,77.0,1,1,1,0,0,0,0,0,0,0,33,0.84,
324.595,5782,39.0,86.0,3.1,55.92,13.80,2.85,100.0,100.0,100.0,23.3,0,0,0,0,0,0,0,0,47.38,77.0,1,1,1,0,0,0,0,0,0,0,33,0.84,
324.644,5928,39.0,86.0,4.8,57.09,13.80,3.00,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,49.27,77.0,1,1,1,0,0,0,0,0,0,0,33,0.83,
324.694,5758,39.0,86.0,5.9,60.12,13.80,3.06,100.0,100.0,100.0,23.8,0,0,0,0,0,0,0,0,48.30,77.0,1,1,1,0,0,0,0,0,0,0,33,0.89,
324.744,5678,39.0,86.0,7.4,64.33,13.80,3.19,100.0,100.0,100.0,24.6,0,0,0,0,0,0,0,0,47.76,77.0,1,1,1,0,0,0,0,0,0,0,33,0.89,
324.794,5938,39.0,86.0,7.9,66.53,13.80,3.25,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,47.86,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
324.844,6311,39.0,86.0,9.1,66.47,13.80,3.07,100.0,100.0,100.0,25.9,0,0,0,0,0,0,0,0,53.68,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
324.895,6619,39.0,86.0,10.5,68.12,13.80,3.18,100.0,100.0,100.0,27.0,0,0,0,0,0,0,0,0,57.86,77.0,1,1,1,0,0,0,0,0,0,0,33,0.71,
324.944,5758,39.0,86.0,10.4,71.43,13.80,3.56,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,50.34,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
324.995,6000,39.0,86.0,10.2,74.12,13.80,3.57,100.0,100.0,100.0,25.2,0,0,0,0,0,0,0,0,50.13,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
325.044,6196,39.0,86.0,10.9,74.05,13.80,3.43,100.0,100.0,100.0,25.7,0,0,0,0,0,0,0,0,52.04,77.0,1,1,1,0,0,0,0,0,0,0,33,0.77,
325.094,6286,39.0,86.0,11.2,74.12,13.80,3.37,100.0,100.0,100.0,25.9,0,0,0,0,0,0,0,0,51.56,77.0,1,1,1,0,0,0,0,0,0,0,33,0.77,
325.144,6302,39.0,86.0,11.4,75.36,13.80,3.37,100.0,100.0,100.0,26.0,0,0,0,0,0,0,0,0,53.38,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
325.194,6225,39.0,86.0,12.0,75.29,13.80,3.46,100.0,100.0,100.0,25.9,0,0,0,0,0,0,0,0,53.30,77.0,1,1,1,0,0,0,0,0,0,0,33,0.86,
325.244,6144,39.0,86.0,12.2,76.81,13.80,3.56,100.0,100.0,100.0,25.7,0,0,0,0,0,0,0,0,50.99,77.0,1,1,1,0,0,0,0,0,0,0,33,0.86,
325.294,6276,39.0,86.0,14.7,77.84,13.80,3.50,100.0,100.0,100.0,26.2,0,0,0,0,0,0,0,0,53.55,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
325.344,6445,39.0,86.0,19.8,83.98,13.80,3.80,100.0,100.0,100.0,26.9,0,0,0,0,0,0,0,0,55.17,77.0,1,1,1,0,0,0,0,0,0,0,33,0.87,
325.394,6184,39.0,86.0,21.6,89.49,13.80,4.48,100.0,100.0,100.0,26.1,0,0,0,0,0,0,0,0,52.21,77.0,1,1,1,0,0,0,0,0,0,0,33,0.87,
325.444,6768,39.0,86.0,28.8,92.11,13.80,4.93,100.0,100.0,100.0,28.0,0,0,0,0,0,0,0,0,55.08,77.0,1,1,1,0,0,0,0,0,0,0,33,0.96,
325.494,7088,39.0,86.0,36.8,96.25,13.80,5.16,100.0,100.0,100.0,29.1,0,0,0,0,0,0,0,0,60.55,77.0,1,1,1,0,0,0,0,0,0,0,33,0.96,
325.544,6631,39.0,86.0,36.2,96.53,13.80,4.87,100.0,100.0,100.0,27.6,0,0,0,0,0,0,0,0,58.76,77.0,1,1,1,0,0,0,0,0,0,0,33,0.95,
325.594,6510,39.0,86.0,35.7,96.94,13.80,4.82,100.0,100.0,100.0,27.4,0,0,0,0,0,0,0,0,55.48,77.0,1,1,1,0,0,0,0,0,0,0,33,0.93,
325.644,6716,39.0,86.0,35.6,96.73,13.80,4.90,100.0,100.0,100.0,27.9,0,0,0,0,0,0,0,0,57.81,77.0,1,1,1,0,0,0,0,0,0,0,33,0.93,
325.694,6824,39.0,86.0,35.7,96.73,13.80,4.97,100.0,100.0,100.0,28.2,0,0,0,0,0,0,0,0,59.26,77.0,1,1,1,0,0,0,0,0,0,0,33,0.91,
325.745,6963,39.0,86.0,35.7,96.87,13.80,5.07,100.0,100.0,100.0,28.7,0,0,0,0,0,0,0,0,59.66,77.0,1,1,1,0,0,0,0,0,0,0,33,0.89,
325.794,6704,39.0,86.0,35.6,96.25,13.80,4.89,100.0,100.0,100.0,27.8,0,0,0,0,0,0,0,0,58.21,77.0,1,1,1,0,0,0,0,0,0,0,33,0.86,
325.843,6627,39.0,86.0,31.6,96.18,13.80,4.87,100.0,100.0,100.0,27.6,0,0,0,0,0,0,0,0,56.52,77.0,1,1,1,0,0,0,0,0,0,0,33,0.82,
325.893,6996,39.0,86.0,26.7,92.46,13.80,5.02,100.0,100.0,100.0,28.5,0,0,0,0,0,0,0,0,61.00,77.0,1,1,1,0,0,0,0,0,0,0,33,0.82,
325.943,7165,39.0,86.0,33.3,93.91,13.80,5.23,100.0,100.0,100.0,29.5,0,0,0,0,0,0,0,0,61.59,77.0,1,1,1,0,0,0,0,0,0,0,33,0.84,
325.993,6748,39.0,86.0,32.8,95.49,13.80,4.91,100.0,100.0,100.0,27.9,0,0,0,0,0,0,0,0,59.58,77.0,1,1,1,0,0,0,0,0,0,0,33,0.79,
326.043,6957,39.0,86.0,32.3,94.87,13.80,5.06,100.0,100.0,100.0,28.7,0,0,0,0,0,0,0,0,60.50,77.0,1,1,1,0,0,0,0,0,0,0,33,0.77,
326.093,7211,39.0,86.0,31.3,93.84,13.80,5.23,100.0,100.0,100.0,29.5,0,0,0,0,0,0,0,0,62.14,77.0,1,1,1,0,0,0,0,0,0,0,33,0.81,
326.143,7774,39.0,86.0,31.0,91.08,13.80,5.49,100.0,100.0,100.0,30.8,0,0,0,0,0,0,0,0,65.98,77.0,1,1,1,0,0,0,0,0,0,0,33,0.81,
326.193,6918,39.0,86.0,18.1,87.91,13.80,5.02,100.0,100.0,100.0,28.5,0,0,0,0,0,0,0,0,61.84,77.0,1,1,1,0,0,0,0,0,0,0,33,0.78,
326.243,6965,39.0,86.0,11.1,77.50,13.80,3.66,100.0,100.0,100.0,28.4,0,0,0,0,0,0,0,0,61.30,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
326.293,7381,39.0,86.0,13.7,71.15,13.80,3.48,100.0,100.0,100.0,29.4,0,0,0,0,0,0,0,0,66.10,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
326.343,7555,39.0,86.0,16.2,72.81,13.80,3.38,100.0,100.0,100.0,29.8,0,0,0,0,0,0,0,0,64.66,77.0,1,1,1,0,0,0,0,0,0,0,33,0.71,
326.393,7209,39.0,86.0,13.2,72.39,13.80,3.47,100.0,100.0,100.0,29.0,0,0,0,0,0,0,0,0,63.48,77.0,1,1,1,0,0,0,0,0,0,0,33,0.71,
326.443,7188,39.0,86.0,6.4,64.67,13.80,3.12,100.0,100.0,100.0,29.0,0,0,0,0,0,0,0,0,64.38,77.0,1,1,1,0,0,0,0,0,0,0,33,0.71,
326.493,7251,39.0,86.0,6.4,58.33,13.80,3.21,100.0,100.0,100.0,28.6,0,0,0,0,0,0,0,0,64.80,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
326.543,7142,39.0,86.0,6.4,55.50,13.80,3.13,100.0,100.0,100.0,28.3,0,0,0,0,0,0,0,0,65.08,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
326.593,7057,39.0,86.0,6.4,54.81,13.80,3.10,100.0,100.0,100.0,28.2,0,0,0,0,0,0,0,0,62.52,77.0,1,1,1,0,0,0,0,0,0,0,33,0.77,
326.643,6845,39.0,86.0,6.1,54.33,13.80,3.09,100.0,100.0,100.0,27.7,0,0,0,0,0,0,0,0,61.95,77.0,1,1,1,0,0,0,0,0,0,0,33,0.77,
326.695,6918,39.0,86.0,0.5,50.75,13.80,3.04,100.0,100.0,100.0,27.8,0,0,0,0,0,0,0,0,60.65,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
326.745,7138,39.0,86.0,0.3,43.85,13.80,3.04,100.0,100.0,100.0,28.3,0,0,0,0,0,0,0,0,62.84,77.0,1,1,1,0,0,0,0,0,0,0,33,0.79,
326.793,6834,39.0,86.0,0.3,40.27,13.80,2.89,100.0,100.0,100.0,27.2,0,0,0,0,0,0,0,0,61.07,77.0,1,1,1,0,0,0,0,0,0,0,33,0.79,
326.843,6625,39.0,86.0,0.2,39.23,13.80,2.84,100.0,100.0,100.0,26.5,0,0,0,0,0,0,0,0,58.16,77.0,1,1,1,0,0,0,0,0,0,0,33,0.89,
326.893,6486,39.0,86.0,0.3,38.82,13.80,2.80,100.0,100.0,100.0,26.0,0,0,0,0,0,0,0,0,58.36,77.0,1,1,1,0,0,0,0,0,0,0,33,0.94,
326.943,6538,39.0,86.0,0.2,38.96,13.80,2.81,100.0,100.0,100.0,26.2,0,0,0,0,0,0,0,0,58.46,77.0,1,1,1,0,0,0,0,0,0,0,33,0.96,
326.993,6406,39.0,86.0,0.3,38.75,13.80,2.78,100.0,100.0,100.0,25.8,0,0,0,0,0,0,0,0,56.34,77.0,1,1,1,0,0,0,0,0,0,0,33,0.94,
327.043,6104,39.0,86.0,0.3,39.44,13.80,2.68,100.0,100.0,100.0,24.9,0,0,0,0,0,0,0,0,52.81,77.0,1,1,1,0,0,0,0,0,0,0,33,0.94,
327.093,5900,39.0,86.0,0.2,41.51,13.80,2.60,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,49.55,77.0,1,1,1,0,0,0,0,0,0,0,33,0.90,
327.143,5741,39.0,86.0,0.2,42.33,13.80,2.59,100.0,100.0,100.0,22.0,0,0,0,0,0,0,0,0,48.98,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
327.193,5720,39.0,86.0,0.2,43.99,13.80,2.62,100.0,100.0,100.0,21.6,0,0,0,0,0,0,0,0,47.56,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
327.243,5465,39.0,86.0,0.3,46.19,13.80,2.53,100.0,100.0,100.0,17.3,0,0,0,0,0,0,0,0,46.09,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
327.293,5457,39.0,86.0,0.2,47.99,13.80,2.58,100.0,100.0,100.0,16.8,0,0,0,0,0,0,0,0,44.82,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
327.343,5185,39.0,86.0,0.2,50.47,13.80,2.41,100.0,100.0,100.0,12.7,0,0,0,0,0,0,0,0,43.16,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
327.393,4797,39.0,86.0,0.2,53.64,13.80,2.24,100.0,100.0,100.0,10.3,0,0,0,0,0,0,0,0,38.90,77.0,1,1,1,0,0,0,0,0,0,0,33,0.89,
327.443,4713,39.0,86.0,0.2,56.26,13.80,2.31,100.0,100.0,100.0,12.4,0,0,0,0,0,0,0,0,36.98,77.0,1,1,1,0,0,0,0,0,0,0,33,0.89,
327.493,4478,39.0,86.0,0.3,57.36,13.80,2.45,100.0,100.0,100.0,13.4,0,0,0,0,0,0,0,0,34.12,77.0,1,1,1,0,0,0,0,0,0,0,33,0.92,
327.543,4519,39.0,86.0,1.3,59.23,13.80,2.62,100.0,100.0,100.0,14.8,0,0,0,0,0,0,0,0,35.69,77.0,1,1,1,0,0,0,0,0,0,0,33,0.93,
327.593,4324,39.0,86.0,1.4,60.95,13.80,2.67,100.0,100.0,100.0,16.8,0,0,0,0,0,0,0,0,33.25,77.0,1,1,1,0,0,0,0,0,0,0,33,0.97,
327.643,4241,39.0,86.0,1.4,61.91,13.80,2.76,100.0,100.0,100.0,19.4,0,0,0,0,0,0,0,0,32.77,77.0,1,1,1,0,0,0,0,0,0,0,33,0.82,
327.693,4117,39.0,86.0,1.4,63.36,13.80,2.81,100.0,100.0,100.0,21.4,0,0,0,0,0,0,0,0,31.53,77.0,1,1,1,0,0,0,0,0,0,0,33,0.82,
327.743,4172,39.0,86.0,1.5,64.40,13.80,2.90,100.0,100.0,100.0,21.6,0,0,0,0,0,0,0,0,31.76,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
327.794,4136,39.0,86.0,1.6,65.36,13.80,2.96,100.0,100.0,100.0,21.5,0,0,0,0,0,0,0,0,31.70,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
327.843,4057,39.0,86.0,2.7,67.43,13.80,3.08,100.0,100.0,100.0,21.3,0,0,0,0,0,0,0,0,31.70,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
327.893,3846,39.0,86.0,2.8,69.36,13.80,3.35,100.0,100.0,100.0,20.8,0,0,0,0,0,0,0,0,29.16,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
327.943,3880,39.0,86.0,2.8,70.40,13.80,3.44,100.0,100.0,100.0,20.9,0,0,0,0,0,0,0,0,29.81,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
327.993,3918,39.0,86.0,2.6,71.08,13.80,3.51,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,29.37,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
328.043,3805,39.0,86.0,2.7,71.77,13.80,3.52,100.0,100.0,100.0,20.7,0,0,0,0,0,0,0,0,29.04,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
328.093,3877,39.0,86.0,2.6,71.84,13.80,3.54,100.0,100.0,100.0,20.9,0,0,0,0,0,0,0,0,29.41,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
328.143,3858,39.0,86.0,2.5,72.05,13.80,3.54,100.0,100.0,100.0,20.8,0,0,0,0,0,0,0,0,29.62,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.193,3847,39.0,86.0,2.4,72.19,13.80,3.54,100.0,100.0,100.0,20.8,0,0,0,0,0,0,0,0,29.46,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.243,3932,39.0,86.0,2.3,71.57,13.80,3.53,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,29.84,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
328.293,3978,39.0,86.0,2.2,72.33,13.80,3.52,100.0,100.0,100.0,21.1,0,0,0,0,0,0,0,0,30.34,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.343,4005,39.0,86.0,2.1,71.57,13.80,3.52,100.0,100.0,100.0,21.2,0,0,0,0,0,0,0,0,30.84,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.393,4059,39.0,86.0,2.0,71.15,13.80,3.51,100.0,100.0,100.0,21.3,0,0,0,0,0,0,0,0,31.33,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.443,4079,39.0,86.0,2.0,71.29,13.80,3.51,100.0,100.0,100.0,21.3,0,0,0,0,0,0,0,0,31.73,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.494,4115,39.0,86.0,2.0,71.22,13.80,3.50,100.0,100.0,100.0,21.4,0,0,0,0,0,0,0,0,31.45,77.0,1,1,1,0,0,0,0,0,0,0,33,0.75,
328.543,4100,39.0,86.0,2.0,70.88,13.80,3.47,100.0,100.0,100.0,21.4,0,0,0,0,0,0,0,0,31.85,77.0,1,1,1,0,0,0,0,0,0,0,33,0.75,
328.593,3911,39.0,86.0,2.0,71.08,13.80,3.51,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,31.03,77.0,1,1,1,0,0,0,0,0,0,0,33,0.75,
328.643,3494,39.0,86.0,2.0,73.02,13.80,3.54,100.0,100.0,100.0,20.2,0,0,0,0,0,0,0,0,27.05,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
328.693,3561,39.0,86.0,2.0,75.08,13.80,3.67,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,27.10,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.743,3600,39.0,86.0,2.0,76.26,13.80,3.70,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,26.63,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.793,3722,39.0,86.0,2.1,75.91,13.80,3.70,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,28.12,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.843,3699,39.0,86.0,2.5,75.50,13.80,3.68,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,28.30,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
328.893,3534,39.0,86.0,3.0,76.39,13.80,3.68,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,26.90,77.0,1,1,1,0,0,0,0,0,0,0,33,0.75,
328.943,3616,39.0,86.0,3.0,77.36,13.80,3.72,100.0,100.0,100.0,20.4,0,0,0,0,0,0,0,0,27.05,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
328.993,3702,39.0,86.0,3.3,77.57,13.80,3.72,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,27.88,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
329.043,3589,39.0,86.0,7.2,80.94,13.80,3.76,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,27.15,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
329.093,3521,39.0,86.0,10.2,87.70,13.80,4.00,100.0,100.0,100.0,20.3,0,0,0,0,0,0,0,0,26.48,77.0,1,1,1,0,0,0,0,0,0,0,33,0.74,
329.143,4090,39.0,86.0,10.5,88.05,13.80,4.00,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,29.84,77.0,1,1,1,0,0,0,0,0,0,0,33,0.73,
329.193,3809,39.0,86.0,10.7,88.94,13.80,4.02,100.0,100.0,100.0,20.7,0,0,0,0,0,0,0,0,30.44,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
329.243,3717,39.0,86.0,10.8,89.77,13.80,4.05,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,28.45,77.0,1,1,1,0,0,0,0,0,0,0,33,0.72,
329.293,3715,39.0,86.0,11.0,91.36,13.80,4.05,100.0,100.0,100.0,20.5,0,0,0,0,0,0,0,0,27.92,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
329.343,3935,39.0,86.0,11.8,90.11,13.80,4.01,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,29.98,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
329.393,3861,39.0,86.0,12.0,91.29,13.80,4.01,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,30.19,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
329.443,3959,39.0,86.0,12.0,90.94,13.80,4.01,100.0,100.0,100.0,21.1,0,0,0,0,0,0,0,0,30.23,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
329.493,3949,39.0,86.0,12.6,92.11,13.80,4.01,100.0,100.0,100.0,21.0,0,0,0,0,0,0,0,0,30.36,77.0,1,1,1,0,0,0,0,0,0,0,33,0.76,
329.543,4056,39.0,86.0,13.2,92.60,13.80,3.99,100.0,100.0,100.0,21.3,0,0,0,0,0,0,0,0,31.70,77.0,1,1,1,0,0,0,0,0,0,0,33,0.81,
329.593,4328,39.0,86.0,16.5,93.42,13.80,4.01,100.0,100.0,100.0,21.7,0,0,0,0,0,0,0,0,33.70,77.0,1,1,1,0,0,0,0,0,0,0,33,0.81,
329.644,4181,39.0,86.0,21.3,96.18,13.80,4.02,100.0,100.0,100.0,21.5,0,0,0,0,0,0,0,0,33.20,77.0,1,1,1,0,0,0,0,0,0,0,33,0.81,
329.693,3879,39.0,86.0,22.6,98.39,13.80,4.11,100.0,100.0,100.0,20.9,0,0,0,0,0,0,0,0,31.20,77.0,1,1,1,0,0,0,0,0,0,0,33,0.85,
329.743,4041,39.0,86.0,24.2,98.59,13.80,4.09,100.0,100.0,100.0,21.3,0,0,0,0,0,0,0,0,31.11,77.0,1,1,1,0,0,0,0,0,0,0,33,0.85,
329.793,4422,39.0,86.0,33.8,99.42,13.80,4.17,100.0,100.0,100.0,21.8,0,0,0,0,0,0,0,0,34.32,77.0,1,1,1,0,0,0,0,0,0,0,33,0.89,
329.843,4368,39.0,86.0,38.2,100.66,13.80,4.17,100.0,100.0,100.0,21.7,0,0,0,0,0,0,0,0,35.14,77.0,1,1,1,0,0,0,0,0,0,0,33,0.87,
329.893,4082,39.0,86.0,38.3,100.80,13.80,4.13,100.0,100.0,100.0,21.4,0,0,0,0,0,0,0,0,32.60,77.9,1,1,1,0,0,0,0,0,0,0,33,0.86,
329.942,3989,39.0,86.0,38.4,100.73,13.80,4.15,100.0,100.0,100.0,21.1,0,0,0,0,0,0,0,0,31.48,77.0,1,1,1,0,0,0,0,0,0,0,33,0.93,
329.992,4179,39.0,86.0,38.6,100.94,13.80,4.14,100.0,100.0,100.0,21.5,0,0,0,0,0,0,0,0,32.18,77.0,1,1,1,0,0,0,0,0,0,0,33,0.93,
330.042,4302,39.0,86.0,38.8,100.59,13.80,4.16,100.0,100.0,100.0,21.7,0,0,0,0,0,0,0,0,34.12,77.9,1,1,1,0,0,0,0,0,0,0,33,0.87,
330.092,4305,39.0,86.0,38.9,100.39,13.80,4.16,100.0,100.0,100.0,21.7,0,0,0,0,0,0,0,0,34.14,77.0,1,1,1,0,0,0,0,0,0,0,33,0.85,
330.142,4301,39.0,86.0,39.0,100.73,13.80,4.15,100.0,100.0,100.0,21.7,0,0,0,0,0,0,0,0,34.54,77.0,1,1,1,0,0,0,0,0,0,0,33,0.85,
330.192,4498,39.0,86.0,39.0,100.87,13.80,4.20,100.0,100.0,100.0,21.9,0,0,0,0,0,0,0,0,35.34,77.0,1,1,1,0,0,0,0,0,0,0,33,0.91,
330.242,4456,39.0,86.0,39.0,100.18,13.80,4.19,100.0,100.0,100.0,21.8,0,0,0,0,0,0,0,0,36.36,77.0,1,1,1,0,0,0,0,0,0,0,33,0.91,
330.294,4410,39.0,86.0,39.1,100.87,13.80,4.17,100.0,100.0,100.0,21.8,0,0,0,0,0,0,0,0,35.88,77.1,1,1,1,0,0,0,0,0,0,0,33,0.91,
330.342,4404,39.0,86.0,39.1,100.32,13.80,4.18,100.0,100.0,100.0,21.8,0,0,0,0,0,0,0,0,34.74,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
330.392,4549,39.0,86.0,39.2,100.66,13.80,4.21,100.0,100.0,100.0,21.9,0,0,0,0,0,0,0,0,36.09,77.0,1,1,1,0,0,0,0,0,0,0,33,0.88,
330.442,4603,39.0,86.0,39.3,100.18,13.80,4.22,100.0,100.0,100.0,22.0,0,0,0,0,0,0,0,0,37.10,77.0,1,1,1,0,0,0,0,0,0,0,33,0.86,
330.492,4579,39.0,86.0,39.4,100.80,13.80,4.21,100.0,100.0,100.0,22.0,0,0,0,0,0,0,0,0,36.63,77.0,1,1,1,0,0,0,0,0,0,0,33,0.86,
330.542,4730,39.0,86.0,39.4,100.66,13.80,4.23,100.0,100.0,100.0,22.2,0,0,0,0,0,0,0,0,37.60,77.0,1,1,1,0,0,0,0,0,0,0,33,0.86,
330.592,4776,39.0,86.0,39.5,100.32,13.80,4.25,100.0,100.0,100.0,22.4,0,0,0,0,0,0,0,0,39.42,77.0,1,1,1,0,0,0,0,0,0,0,33,0.84,
330.642,4650,39.0,86.0,39.5,100.46,13.80,4.23,100.0,100.0,100.0,22.2,0,0,0,0,0,0,0,0,38.30,77.0,1,1,1,0,0,0,0,0,0,0,33,0.84,
330.692,4893,39.0,86.0,39.5,100.04,13.80,4.27,100.0,100.0,100.0,22.7,0,0,0,0,0,0,0,0,40.64,77.0,1,1,1,0,0,0,0,0,0,0,33,0.83,
330.742,4878,39.0,86.0,39.5,100.39,13.80,4.27,100.0,100.0,100.0,22.8,0,0,0,0,0,0,0,0,39.95,77.0,1,1,1,0,0,0,0,0,0,0,33,0.82,
